ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
Iklan terus,1,2026-02-08 14:14:31-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9247316718101501,negatif
Blm pernah daftar pake no hp sekarang tpi pas daftar no hp sudah terdaftar cara hpusnya gmna susah jdi gk bisa masuk,1,2026-02-08 02:55:01-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9372138977050781,negatif
"sudah berlangganan kenapa masih ada iklan, tolong di hapus iklannya",1,2026-02-07 08:49:45-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.5753970146179199,negatif
"Parah aplikasinya, percuma beli pay per view, tapi ga bisa lihat, dari bank laporannya sudah terbayar, tapi di vidio belom terbayar…",1,2026-02-07 06:03:36-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9920104742050171,negatif
"Kebanyakan error suka ngeblank sendiri, suka keluar apk",1,2026-02-05 19:17:58-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9910824298858643,negatif
Kebanyakan iklan anjing,1,2026-02-05 04:42:34-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.995326042175293,negatif
Bayar premium mahal,1,2026-02-04 09:07:20-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9970554113388062,negatif
Karna nyaman nonton di vidio,5,2026-02-04 07:00:47-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.993759036064148,positif
"Videonya nge lag buffering tapi audionya tetep jalan, jadinya gak sinkron suara sama videonya",1,2026-02-04 06:56:12-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9883225560188293,negatif
Udah ga asik sekarang berlangganan vidio. Di pake nonton series yang ber episode2 udah kenbanyakan iklan!!!,1,2026-02-03 19:28:12-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9915761351585388,negatif
"Jangan mau enaknya saja terima saran customer, beri kenyamanan ke customer. Masa dalam 1 bulan bisa lebih dari satu paket yg aktif. Artinya jika kita salah bayar paket bisa 2 paket yg aktif dalam 1 bulan dan tidak bisa direfund. Padahal aplikasi lain sangat bisa untuk mengajukan refund sedangkan aplikasi ini tidak. Dasar aneh",1,2026-02-03 10:15:51-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9800125956535339,negatif
"Terlalu mahal untuk nonton premier league, kadang 1 bulan cmn main 2x untuk nonton tim favorit, kmrin kmrin masih murah harganya",2,2026-02-01 07:39:28-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9800986051559448,negatif
"Udah langganan buat nonton PL tapi buffering terus streamnya, harus kualitas paling jelek kalo mau lancar. Sementara di YouTube bisa nonton video 4K, livestreaming 1080p lancar2 aja. Tolonglah duit langganannya dipake buat investasi server yang bagusan kalo nggak ngapain saya perpanjang langganan abis yang ini selesai?",1,2026-02-01 06:35:25-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9826858043670654,negatif
"Lagi asik nonton, malah sering playback beberapa detik kebelakang. Padahal sinyal aman. Apa ios ada bugnya?🤦",3,2026-02-01 05:59:46-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7602675557136536,netral
"Hi kak, karena tidak ada support saya tulis di sini. Kenapa episode series tertentu ada yang tidak lengkap yah?",5,2026-02-01 04:18:09-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.6226695775985718,positif
"Kecewa ada iklan walau udah langganan, klo tayanag tv iklan dri TV nya mungkin oke. Tapi ini tiap mau play vidio muncul iklan dulu dan gak bisa di skip",2,2026-01-30 16:02:42-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9975072741508484,negatif
"udah langganan, tapi iklan banyak bangett",2,2026-01-29 10:44:08-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7844651937484741,negatif
Gua udah berlangganan padahal napa masih ada iklan padahl sebelumnya gak ada tuh kalau berlangganan ada iklannya malah skrng ada dan ganggu banget lagi.mending gak langganan kalau gini,1,2026-01-29 10:32:33-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9965505599975586,negatif
Kerenz,5,2026-01-29 00:45:54-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9969954490661621,positif
sudah premium tapi tidak bisa nonton seris full,1,2026-01-27 19:44:02-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9688265323638916,negatif
"Subscription aktif tiba2 diputus ditengah jalan dengan alasan piracy, masa pasang di mobile device dan smart tv sendiri disebut piracy ? Langsung main blok akun pdhal saya masih ada hak subscription sampai 8 feb, silahkan aja nikmati uang haram nya yah",1,2026-01-26 17:39:59-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9559547305107117,negatif
kikir bet anj 8 menit iklan 8 menit iklan gitu aja terus iya gue tau nonton yang gratis tpi jangann gituu la jadii maless,1,2026-01-25 11:44:05-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9977184534072876,negatif
"Aplikasi tai, rugi subcribe",1,2026-01-25 08:46:59-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9696671366691589,negatif
Muter terus padahal paket data lancar di buat di apk lain.,1,2026-01-25 06:27:07-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.937492311000824,negatif
"byk iklan, nyampah",1,2026-01-25 02:39:08-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.8580431342124939,negatif
"Tolonglah ini developernya kirain mode keluarga itu gambar2 vulgar sama film2 vulgarnya disensor, atau stidaknya buat seperti netflix ada profile masing2 keluarga, kita bisa atur profile sesuai umur, makanya malas install app ini di tv, terlalu vulgar semua judul film, series, gambarnya pun ga ngotak. tolong diperhatikan kembali. Saya tau kalian kejar penonton tapi perhatikan juga tontonan kalian cocoknya untuk siapa.",1,2026-01-24 21:57:13-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9828920364379883,negatif
Kasih yang terbaik ters bosqq,5,2026-01-23 14:07:24-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.981624186038971,positif
"sinyal full, buka apk lain lancar buka vidio mgelek nya minta ampun",1,2026-01-23 04:17:07-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9885407090187073,negatif
Niat hati ingin top up dana untuk tf ke rekening malah kepotong berlangganan vidio mau ajukan refund pengembalian dana tidak bisa bagaiamana sih vidio ini,1,2026-01-21 18:48:28-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7049311399459839,negatif
"jujur ya make nih app udah lama banget dari 2023, ntah kenapa ini sekarang iklannya gabisa diskip tiap ganti match bola, dikira kaga bayar subscription apa yak nonton iklan yang sama & gabisa diskip tiap gonta ganti match 😪🥱",2,2026-01-21 13:55:48-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8992337584495544,negatif
"Siaran bola sering error ketuker sama laga yg lain kagak sekali dua kalo tp sering, mahal doang tp kualitas jelek auto bintang 1, untung aja kagak nyiarin pildun lo vidio kagak mutu kgak pernah naikin kualitas",1,2026-01-20 12:11:25-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9900505542755127,negatif
Tayangan tidak sesuai,1,2026-01-20 12:06:21-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9972193241119385,negatif
Masa cuma bisa cari judul? Jadi kalau orang mau tau genre horror atau genre lainnya gimana tanpa tau judulnya? Mikir dong,1,2026-01-19 07:40:45-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9928783774375916,negatif
"Tiba2 pause, tiba2 mundur semenit nonton premiere league, sering bgt",1,2026-01-17 06:07:16-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9669167399406433,negatif
"Min tolong semua channel ditingkatkan Fps gambar dan bitratenya. Saya belakangan aplikasi Vis***+ sudah mulai bagus tuh gerakan gambarnya smooth dan navigasi channelnya juga nyaman. Ayolah jangan di zona nyaman vidio, kalo stagnan gak ada inovasi bisa2 pada pindah ke OTT sebelah.",2,2026-01-14 10:59:34-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.5938035249710083,negatif
"Gue udah beli paket yang 3 bulan hampir 500rb tapi paketnya ga aktiv, udh gue tungguin ampe aktivin paket lain tapi masih ga bisa duit gue hampir sejuta ludes di makan ini apk ga jelas. Bangsat bangsat!",1,2026-01-13 05:34:38-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9960428476333618,negatif
"Iklan si iklan ,tapi gak tiap menit juga kale. Malah jadi ganggu nontonnya . Makin kesini makin gajelas.",1,2026-01-12 07:17:38-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9981812238693237,negatif
"Dan setelah pindah device ke apple, tetap tidak bisa nonton. Padahal di device android aplikasinya tdk dipakai. Pertama kali subscribe vidio, tidak menyenangkan. Ini akan jadi pengalaman pertama dan terakhir saya untuk subscribe aplikasi ini.",1,2026-01-12 06:57:13-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9956755042076111,negatif
Belimya  ribet tidak bisa pakai qris dan hanya atm tertentu tolong di permudah,3,2026-01-09 05:27:22-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8268899917602539,netral
apk topppp,5,2026-01-07 22:08:33-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9771321415901184,positif
"tolong dong ini knp akun gua tbtb jd berlangganan setahun, mana mau cancel jg udah gabisa, pdhl udah minta tolong sm csnya jg, tolong diperbaikin ya",1,2026-01-05 07:05:39-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9263092279434204,negatif
"perpanjangan langganan otomatis di paket 1 tahun, padahal sebelumnya cuman berlangganan 1 bulan saja, sekarang tidak terpakai dan pada saat ingin melakukan refund pada jatuh tempo karna sudah ingin membatalkan langganan malah di tolak terus terusan!!",1,2026-01-05 06:49:50-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9613518118858337,negatif
Permudah lagi cara pembayaran nya,3,2026-01-05 05:57:41-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9642600417137146,netral
Iklan nya mengganguu,1,2026-01-03 20:23:12-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9979349374771118,negatif
Cepat dan mudah,5,2026-01-02 05:00:18-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.988688051700592,positif
"Enak banget nonton di smart tv yang ukuran tv nya gede tapi sayang banget nggak ada tombol next or previous buat gonta ganti channel Live TV di remote tv, terima kasih.",1,2026-01-01 07:59:02-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.983263373374939,negatif
"ini kenapa jadi ada iklan nya sih padahal udah platinum komplen di official ig nya bilang dari sana nya, masa udah langganan masih ada iklan",1,2025-12-31 12:27:51-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8425669074058533,negatif
"apa” sinetron tv di suruh bayar lihat trans 7 bayar,sctv bayar jir",1,2025-12-30 08:52:15-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7366374731063843,negatif
Sangat kecewa,1,2025-12-29 08:23:29-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9979273080825806,negatif
Org udh ga langganan bikin ribet aja di apk,1,2025-12-28 22:40:38-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9955108165740967,negatif
Terpercaya,5,2025-12-28 04:34:45-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9957550764083862,positif
Padahal udh berlangganan tapi iklan terus,3,2025-12-28 01:39:10-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9195424914360046,netral
"Saya sudah beli paket dengan kredit, sudah terpotong saldo, tapi masih tidak bisa menonton full video!!! Hanya full video di episode 1,setelah itu hanya durasi 3 menit!!! Buruk sekali!",1,2025-12-27 21:15:03-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9955251812934875,negatif
"gak jelas ni app, tiba tiba perpanjang sendiri, sedot sedot gopay, maksa banget nyuruh perpanjang, harusnya kasih pemberitahuan dulu dong jangan asal sedot anjing",1,2025-12-27 15:36:26-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9966140389442444,negatif
Udah berlangganan paket premium belum 1 hari ilang harus berlangganan lgi dasar aplikasi penipu,1,2025-12-27 05:31:09-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9969235062599182,negatif
"tiap beberapa menit selalu ada iklan terus menerus padahal sudah berlangganan platinum, bikin risih saja iklan itu bikin penonton tidak nyaman. buat apa langganan kalo masih banyak sekali iklan kalo sekali/ dua kali mah oke aja nah ini berkali-kali dan terus-menerus!!",1,2025-12-27 05:24:02-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9894458651542664,negatif
"Gak worth ih, setiap nonton ada banyak iklan 10 menit sekali",1,2025-12-26 00:25:04-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9871622920036316,negatif
"saya gk ada niat buat perpanjang langganan, kenapa diperpanjang, fitur tai",1,2025-12-26 00:21:39-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9846127033233643,negatif
"Sudah berlanggan tapi masih Banyak iklan cina yang durasinya sangat panjang dan di ulang-ulang, vidio sinetronnya tidak lengkap",2,2025-12-25 15:41:39-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.997174859046936,negatif
"Walaupun udh premium, tp iklan ga wajar, 1 eps bisa sampai 10 kli iklann",1,2025-12-24 10:30:50-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9916306138038635,negatif
Terlalu banyak kekurangan sampai tidak bisa berkata kata,1,2025-12-24 09:43:55-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9974461793899536,negatif
Keseringan iklan di tengah film sangat ganggu,2,2025-12-24 05:42:44-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9971520900726318,negatif
"udah laporan mengenai trouble ngirim bukti tapi gada kelanjutan, kacauuu",1,2025-12-23 19:44:25-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9967172741889954,negatif
"Tiap bulan berbayar kok sekarang ada iklannya terus, padahal berbayar",3,2025-12-23 08:06:30-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9640384912490845,netral
Baru aja update malah lemot muter terus gimana sih. Mau nonton malah macet-macet padahal jaringan oke.,1,2025-12-23 04:36:17-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9974364638328552,negatif
"aplikasi gk jelas, gada persetujuan gada masukin sandi tiba2 keepotong saldo gw",1,2025-12-23 03:39:43-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9803553819656372,negatif
banyak iklan. udah langganan banyak iklan.,1,2025-12-21 11:37:30-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.6815911531448364,negatif
"Langganan atau tidak sama aja, iklan terussss",3,2025-12-20 15:32:52-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7283365726470947,netral
"Nonton bola tapi reload terus, bukan masalah sinyal wifi, nonton youtube aman aman aja, emang bandwithnya aps ini yang kurang",1,2025-12-20 10:16:40-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9691693186759949,negatif
Banyak iklannya jd kerasa nonton dibajakan,3,2025-12-20 04:35:35-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8578087687492371,netral
"udah bayar masih ada iklan, aplikasi serakah, kikir",1,2025-12-19 09:35:19-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.997086226940155,negatif
Kok ada iklan tolol masa berlangganan ada iklan satu episode bisa 10 kali iklan kacau,1,2025-12-19 09:34:01-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9980196952819824,negatif
kurang murah buat langganan nya hehe,4,2025-12-17 11:54:28-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9946804642677307,positif
aneh udh langganan yang 50k tpi pas nonton pertaruhan s3 di episode 7 disuruh bayar lagi👎🏻👎🏻👎🏻,3,2025-12-17 01:41:31-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9424272179603577,netral
"Aplikasi ter gamau rugi anjirr, iklannya ga ngotak woi kalau ngasih iklan yang ngotak dikit….buat apa fitur skip kalau ternyata iklannya malah tambah banyak dasar !!!",1,2025-12-16 03:13:20-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9827170372009277,negatif
Nonton bola buffering mulu padahal internet udah kenceng,1,2025-12-14 13:32:10-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9943817257881165,negatif
Ud premium tp masa masih iklan,1,2025-12-14 05:39:54-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.6014489531517029,negatif
Udah beli expres tp malah banyak iklan,2,2025-12-13 21:02:24-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8292375802993774,negatif
Untuk apa saya membayar premium tapi masih ada iklan !,1,2025-12-11 22:44:14-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8330996632575989,negatif
Udah premium kok masih ada iklan?,2,2025-12-10 18:52:07-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.5459211468696594,negatif
Kualitas dibawah standar banyak keluhan,1,2025-12-10 11:55:55-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9954494833946228,negatif
"Udh langganan tpi ttp ada iklan, gimana sih?",1,2025-12-07 10:30:04-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8682705163955688,negatif
"buruk, lag terus gausah langganan kata gue",1,2025-12-06 09:59:41-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9978832602500916,negatif
Often lags. Bad streaming experience,1,2025-12-06 06:32:17-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9733210206031799,negatif
Kenapa di luar negeri gak ada liga inggrisnya??,1,2025-12-05 23:28:37-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9702114462852478,negatif
"udah bayar langganan masih ada aja iklannya gajelas kocak, segitunya butuh duit sampe"" yg langganan masih dikasih iklan",1,2025-12-05 10:35:45-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9906209707260132,negatif
"Beli paket platinum tgl 15 november lah ini tgl 3 desember udah habis , keterangan isi kadaluasa ANEH",1,2025-12-02 20:06:11-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9703687429428101,negatif
Sering macet ngelawak,2,2025-12-02 13:27:23-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9942254424095154,negatif
"Saya sudah bayar berlangganan, tetapi paket saya tetap tidak aktif. Aplikasi eror udah lapor tapi gak di respon",1,2025-12-02 12:06:59-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9525454044342041,negatif
Banyak kali minta nyaa tapi filmnya ampas semua,1,2025-12-02 03:14:32-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9960783123970032,negatif
"Untuk management vidio silahkan dipertimbangkan untuk buat pembelian per match, saya nonton liga inggris hanya nonton arsenal dan liga indonesia hanya persija selain itu ga tertarik nonton mungkin ada juga yg seperti saya ini, silahkan dipertimbangkan untuk buat pembelian per match",4,2025-12-01 20:44:04-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.43148115277290344,positif
Ini knp saya daftar menggunakan email kampus saya tapi muncul notif email tidak valid kalian tolol apa bagaimana,1,2025-12-01 19:56:39-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9971593618392944,negatif
Brutal banget iklannya. iklan 30s ga bisa di skip pula,2,2025-12-01 17:20:35-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9979609251022339,negatif
Hot garbage,1,2025-11-30 05:23:35-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.958013653755188,negatif
"Aplikasi sampah, bisa2 nya saya double berlangganan karena kesalahan mereka yg menyatakan saya harus perpanjang padahal paket saya masih aktif, aplikasi terkutuk!!",1,2025-11-30 04:20:59-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9959211349487305,negatif
udah seminggu ga bisa nonton padahal belum habis,1,2025-11-30 03:02:14-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9605337381362915,negatif
Sudah bundling paket tapi tetap harus bayar vip kalau mau nonton drama2 nya. Aneh. Kebanyakan ikalan pula,1,2025-11-29 14:00:45-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9920559525489807,negatif
"harga paket mahal banget, giliran dipake macet"". benerin!",2,2025-11-29 06:21:30-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9981294274330139,negatif
Saya sudah membatalkan langganan di appstore dana malah dipotong tolong developer jangan seperti itu tingkatkan lagi pelayanan yang ditonton disini juga tidak menarik,1,2025-11-28 23:45:37-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9979154467582703,negatif
"gajelas , udah langganan tapi gabisa liat film , lol",1,2025-11-28 05:02:48-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9828234910964966,negatif
jadwal persib si acl tayang di rcti malah yg tayang sinetron anjing vidio anjing,1,2025-11-26 04:40:54-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8669078946113586,negatif
Tolong lah ini jgn ngiklanin bokep. Sengaja nyari tontonan yang ga fulgar. Eh iklannya kaya tai. Lagian udh langganan tapi ko masih ada iklan,1,2025-11-24 06:11:05-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9966347813606262,negatif
nonton sinet kebanyakan iklannnn anj,2,2025-11-23 10:14:34-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9948203563690186,negatif
"Tampilannya semakin susah dan membingungkan. Untuk mencari sport susah, dimana letaknya? Enakan tampilan yang lama, mudah mencari liga 1, serie a, premier league, bundesliga. Sekarang sulit dan bingung dimana mencarinya.",3,2025-11-23 00:24:23-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9928033947944641,netral
"bayar mahal” kek gini mau international malu kali , ampun mmg liatnya",1,2025-11-22 10:21:50-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9737752079963684,negatif
"pembayaran eror dari ios ga bisa dapat langganan premium vidionya, tolong perbaiki segera!",2,2025-11-22 08:58:38-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9851256608963013,negatif
"Kalo 1x bug oke lah, tiap saat selalu bug kan lu ngerugiin.",1,2025-11-22 07:47:14-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9659667611122131,negatif
Apa coba udah premium ada expresss express segala ngentod,1,2025-11-22 06:52:13-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8871340155601501,negatif
"aplikasi gajelas, udah 5x pembayaran tetep gabisa ditonton, dan tidak ada respon!",1,2025-11-22 03:59:14-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9952823519706726,negatif
Paket udh di beli tapi ga aktif gmn ini bug bgt!!!!,5,2025-11-21 09:04:51-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9917913675308228,positif
"nonton udah bayar paket apapun tetep black screen tolong lah kami nonton bayar masa gini terus hadehh , nonton di smarttv tapi kek gini terus heran",1,2025-11-21 04:54:17-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9968205690383911,negatif
"Sejauh ini paling serius dan total memperhatikan keinginan penggila bola di indonesia. Aplikasi juga makin stabil di banding tahun lalu
. Good job",4,2025-11-21 04:30:02-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9951871633529663,positif
Aplikasi tolol yg lain lancar live persib ga bisa tolol babi,1,2025-11-21 04:11:57-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9973244667053223,negatif
kecewa masih ada iklannya walaupun sudah berlangganan. IKLANNYA BUANYAK ADA 10 dan harus manual skip dan JARAKNYA PENDEK IKLAN MULU,1,2025-11-20 19:54:02-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9977298378944397,negatif
Banyakk banget iklannya,3,2025-11-17 05:33:16-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9942236542701721,netral
Pas diluar negri gak ada yg bisa dibuka padahal beli paket yg komplit sayang banget,1,2025-11-15 11:20:44-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9011563062667847,negatif
Sudah beli paket hss tapi tetep gabisa nonton. Nonton replaynya juga banyak iklan gila,1,2025-11-14 21:13:23-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9069217443466187,negatif
iklannya itu loh to much bgt masa tiap menit ada terus,1,2025-11-14 01:21:53-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.8861185908317566,negatif
Kenapa dilaptop saya jadi ga kebuka video nya?suka aneh aneh aja nih video trouble nya ada ada aja,2,2025-11-12 21:57:30-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9895080327987671,negatif
"iklan dari aplikasi numpuk ampe 10 setelah di skip malah gak habis habis iklannya ditunggu 30 menit tetap aja iklan aplikasi berulang,harus keluar aplikasi dulu baru normal setelah iklan live tv kembali lagi iklan aplikasi yg numpuk tidak bisa di skip dan berulang upang",1,2025-11-12 06:00:05-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9505658745765686,negatif
"Kalok Gak Jangan Bilang Bisa
Katanya Beli Paket HSS dapat Platinum Eh malah jawabanya pelangan baru gua pelanggan baru aja gak bisa mana kalok gak sanggup jangan buat gini cok penipu",1,2025-11-09 12:53:58-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9970877766609192,negatif
paket langganan ngga di jelassin secara rinci atau ngga di beritahu bagaimana cara kita tau apa aja isi paket langganan tersebut,1,2025-11-09 11:43:52-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.7663342952728271,negatif
"Tidak suka dengan interface/tampilan baru karena tidak ada sub kategori nya, kembalikan lagi ke yang lama",3,2025-11-09 06:20:44-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9898048639297485,netral
"Tampilan memo diperbaiki untuk pengguna mobile, sebelumya apabila ingin nonton olahraga tinggal klik pilihan sport langsung dimenu utama. Tampilan sekarang malah buat bingung, seperti sengaja dipersulit.",3,2025-11-09 05:59:29-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9914120435714722,netral
"kenapa system navigasi UI nya makin jelek
menu yg biasa ada diatas untuk memudahkan memilih malah hilang
plus tolong tambahkan settingan preferensi pribadi, saya tidak ingin drakor + tv Indonesia ada di halaman atau bahkan jadi rekomendasi di akun saya",3,2025-11-09 05:01:01-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9687864184379578,netral
Tadi saya bayar rp 50.000 sy kena scam pas sy mau nonton vidio nyuruh bayar vidio pas sy lagi nonton nyuruh bayar rp 195.000 sy kena tipu sama vidio kembaliin  rp 50.000,1,2025-11-08 04:47:49-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8588836193084717,negatif
Bayar mhl2 tapi lemooooooot bngt,1,2025-11-08 04:27:55-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9967458248138428,negatif
"Udah beli paket buat setahun tp ga bisa dipake. Apa gara"" lokasi sedang tidak di indonesia?",3,2025-11-08 02:05:40-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.8943553566932678,netral
njs iklan mulu,1,2025-11-07 19:10:36-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9970194697380066,negatif
bnyk bngt iklannya ga masuk akal per 5 mnt skli kek nya,2,2025-11-06 07:19:05-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.994633674621582,negatif
Judul di rcti acl2. Tp nyatanya ga ditayangin di aplikasi. Penipuan,1,2025-11-06 04:58:12-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9886770248413086,negatif
Paket saya masih panjang tapi kenapa sudah ngga bisa menonton?,1,2025-11-04 06:51:52-07:00,hiburan_streaming,Vidio,1048858798.0,negatif,0.9821144938468933,negatif
Okkk,5,2025-11-02 05:54:27-07:00,hiburan_streaming,Vidio,1048858798.0,positif,0.9889923930168152,positif
